soldprice,size,monthly_fee,agent,municipality,municipality_tax_rate,Number of rooms,House type,Asking price,Balcony,Construction year,Operating cost,Letting form,Floor Number,Lift Availability,year
3460000,60.0,3289.0,HusmanHagberg,Göteborgs kommun,21.12,2.0,Apartment,3180000.0,1.0,1968.0,4400.0,Right of residence,2.0,1.0,2021
1050000,60.0,4802.0,Länsförsäkringar,Borås kommun,21.31,2.0,Apartment,985000.0,1.0,1961.0,5400.0,Right of residence,2.0,0.0,2021
1795000,59.0,3822.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,1695000.0,0.0,2021.0,3600.0,Right of residence,1.0,0.0,2021
2495000,55.5,3238.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,2495000.0,0.0,1944.0,4800.0,Right of residence,1.0,0.0,2021
700000,57.5,3716.0,Länsförsäkringar,Lidköpings kommun,21.26,2.0,Apartment,685000.0,1.0,1960.0,4680.0,Right of residence,1.0,0.0,2021
1775000,60.0,3737.0,Fastighetsbyrån,Alingsås kommun,21.36,2.0,Apartment,1775000.0,1.0,2020.0,5280.0,Right of residence,3.0,1.0,2021
3850000,58.0,3275.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,3195000.0,0.0,1930.0,9192.0,Right of residence,2.0,0.0,2021
4500000,60.0,1593.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,3790000.0,0.0,1929.0,4200.0,Right of residence,1.0,0.0,2021
1650000,57.0,3829.0,Svensk,Ale kommun,21.87,2.0,Apartment,1995000.0,0.0,1961.0,2400.0,Right of residence,1.0,0.0,2021
285000,55.5,3739.0,HusmanHagberg,Tibro kommun,21.21,2.0,Apartment,285000.0,1.0,1955.0,3600.0,Right of residence,2.0,0.0,2021
1510000,60.0,3132.0,Mäklarhuset,Strömstads kommun,21.91,4.0,Holiday Home,1600000.0,0.0,1909.0,20699.0,Right of ownership,2.0,0.0,2021
4925000,60.0,1724.0,Stadshem,Göteborgs kommun,21.12,2.0,Apartment,4300000.0,0.0,1903.0,4800.0,Right of residence,5.0,0.0,2021
2160000,59.5,3943.0,Fastighetsbyrån,Mölndals kommun,20.51,2.0,Apartment,1995000.0,0.0,1966.0,5572.0,Right of residence,3.0,0.0,2021
2865000,60.0,3194.0,Svensk,Stenungsunds kommun,21.64,2.0,Apartment,1995000.0,0.0,2008.0,7200.0,Right of residence,4.0,1.0,2021
3170000,59.0,3330.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,2900000.0,1.0,2006.0,4400.0,Right of residence,2.0,1.0,2021
700000,58.5,3769.0,Svensk,Lidköpings kommun,21.26,2.0,Apartment,625000.0,0.0,1967.0,3600.0,Right of ownership,3.0,0.0,2021
2850000,60.0,3917.0,Lundin,Göteborgs kommun,21.12,2.5,Apartment,2490000.0,0.0,1951.0,4400.0,Right of residence,1.0,0.0,2021
4850000,60.0,2936.0,Alvhem,Göteborgs kommun,21.12,2.0,Apartment,3950000.0,1.0,1904.0,5800.0,Right of residence,2.0,0.0,2021
3090000,57.0,3027.0,Gofab,Tjörns kommun,21.71,2.0,Apartment,3090000.0,0.0,2022.0,4400.0,Right of residence,2.0,0.0,2021
3395000,59.0,1666.0,HusmanHagberg,Göteborgs kommun,21.12,2.0,Apartment,3295000.0,1.0,2006.0,1700.0,Right of residence,2.0,1.0,2021
2400000,57.0,3280.0,Fastighetsbyrån,Stenungsunds kommun,21.64,2.0,Apartment,2075000.0,1.0,2010.0,12240.0,Right of residence,2.0,0.0,2021
2620000,60.0,3752.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,2495000.0,0.0,1970.0,4400.0,Right of ownership,6.0,1.0,2021
3050000,57.0,3944.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,2790000.0,1.0,1954.0,3900.0,Right of residence,3.0,0.0,2021
4700000,59.0,2792.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,4195000.0,0.0,1929.0,4800.0,Right of residence,1.0,0.0,2021
1785000,56.4,4108.0,Fastighetsbyrån,Partille kommun,19.96,2.0,Apartment,1695000.0,1.0,1958.0,8376.0,Right of residence,2.0,0.0,2021
3160000,57.7,3511.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2950000.0,1.0,1959.0,5880.0,Right of residence,4.0,0.0,2021
3425000,95.0,5730.0,Erik,Kungälvs kommun,21.44,4.0,House,2995000.0,0.0,1996.0,18700.0,Right of residence,2.0,0.0,2020
2325000,56.5,2523.0,Bjurfors,Mölndals kommun,20.51,2.0,Apartment,1995000.0,1.0,1960.0,4380.0,Right of residence,3.0,0.0,2021
3850000,59.0,3851.0,Stadshem,Göteborgs kommun,21.12,2.0,Apartment,3250000.0,0.0,1906.0,4100.0,Right of residence,2.0,0.0,2021
385000,58.0,3623.0,Fastighetsbyrån,Falköpings kommun,21.95,2.0,Apartment,385000.0,1.0,1959.0,2400.0,Right of residence,3.0,0.0,2021
2420000,59.0,3634.0,Fastighetsbyrån,Mölndals kommun,20.51,2.0,Apartment,2195000.0,0.0,1961.0,2400.0,Right of residence,1.0,0.0,2021
3700000,56.0,3046.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,2975000.0,1.0,1961.0,2160.0,Right of ownership,7.0,1.0,2021
1275000,57.5,3840.0,Bjurfors,Vårgårda kommun,21.61,2.0,Apartment,890000.0,1.0,1956.0,3960.0,Right of residence,2.0,0.0,2021
340000,60.0,3771.0,Länsförsäkringar,Tidaholms kommun,22.07,2.0,Apartment,249000.0,1.0,1959.0,3540.0,Right of residence,3.0,1.0,2021
3025000,60.0,3401.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,2850000.0,0.0,2008.0,6900.0,Right of residence,1.0,0.0,2021
3300000,60.0,3460.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,3150000.0,1.0,1907.0,4900.0,Right of residence,3.0,0.0,2021
5235000,57.7,3411.0,Erik,Göteborgs kommun,21.12,3.0,Apartment,4700000.0,0.0,1916.0,5880.0,Right of residence,2.0,0.0,2021
3700000,56.0,3042.0,Svensk,Göteborgs kommun,21.12,1.0,Apartment,2975000.0,0.0,1899.0,3000.0,Right of residence,4.0,0.0,2021
5010000,58.0,3450.0,Stadshem,Göteborgs kommun,21.12,2.5,Apartment,3900000.0,0.0,1889.0,3900.0,Right of residence,2.0,0.0,2021
2850000,60.0,3656.0,Bjurfors,Mölndals kommun,20.51,2.0,Apartment,2695000.0,1.0,1954.0,4740.0,Right of residence,1.0,0.0,2021
2850000,60.0,3656.0,Bjurfors,Mölndals kommun,20.51,2.0,Apartment,2695000.0,1.0,1954.0,4740.0,Right of residence,1.0,0.0,2021
1195000,59.5,3423.0,Fastighetsbyrån,Lysekils kommun,22.46,2.0,Apartment,1195000.0,1.0,1961.0,4400.0,Right of residence,1.0,1.0,2021
2550000,58.4,3163.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,1.0,1959.0,5652.0,Right of residence,4.0,0.0,2021
3000000,60.0,3132.0,Askengren,Tanums kommun,21.56,3.0,Holiday Home,3250000.0,1.0,1975.0,14244.0,Right of ownership,2.0,0.0,2021
1400000,58.0,3062.0,Länsförsäkringar,Skövde kommun,21.61,2.0,Apartment,1395000.0,0.0,1932.0,4400.0,Right of residence,1.0,0.0,2021
1150000,56.5,3314.0,Länsförsäkringar,Uddevalla kommun,22.16,2.0,Apartment,995000.0,1.0,1957.0,4400.0,Right of residence,1.0,0.0,2021
4170000,60.0,3193.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,4080000.0,1.0,2013.0,5880.0,Right of residence,11.0,1.0,2021
2800000,58.8,3627.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2800000.0,1.0,1961.0,5880.0,Right of residence,2.0,0.0,2021
3750000,56.5,3462.0,Svensk,Göteborgs kommun,21.12,2.5,Apartment,3190000.0,0.0,1948.0,4400.0,Right of residence,1.0,0.0,2021
850000,57.0,3689.0,Svensk,Skövde kommun,21.61,2.0,Apartment,850000.0,1.0,1969.0,4692.0,Right of ownership,1.0,0.0,2021
495000,59.0,3132.0,Fastighetsbyrån,Herrljunga kommun,21.94,2.0,Villa,275000.0,0.0,1912.0,4400.0,Right of ownership,2.0,0.0,2021
2550000,56.0,3413.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2290000.0,1.0,1960.0,4860.0,Right of residence,1.0,1.0,2021
2200000,60.0,3250.0,Svensk,Ale kommun,21.87,2.0,Apartment,2100000.0,0.0,2017.0,4400.0,Right of residence,2.0,0.0,2021
1425000,57.0,2818.0,Bjurfors,Borås kommun,21.31,2.0,Apartment,1275000.0,1.0,1956.0,3300.0,Right of residence,2.0,0.0,2021
3150000,57.0,2908.0,Erik,Mölndals kommun,20.51,2.0,Apartment,2495000.0,1.0,1959.0,3300.0,Right of residence,1.0,0.0,2021
3230000,58.0,2589.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,2850000.0,1.0,2012.0,3600.0,Right of residence,7.0,1.0,2021
1790000,58.0,5766.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,1790000.0,0.0,1986.0,5388.0,Right of residence,1.0,1.0,2021
2100000,57.5,3789.0,ERA,Kungälvs kommun,21.44,2.0,Apartment,1995000.0,0.0,1958.0,4400.0,Right of residence,2.0,0.0,2021
3400000,57.0,3157.0,Bjurfors,Göteborgs kommun,21.12,3.0,Apartment,3250000.0,1.0,1937.0,1500.0,Right of residence,2.0,0.0,2021
3000000,59.0,3661.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,2595000.0,1.0,2008.0,7200.0,Right of residence,2.0,0.0,2021
1700000,59.5,4039.0,Svensk,Ale kommun,21.87,2.0,Apartment,1995000.0,0.0,1961.0,2400.0,Right of residence,2.0,0.0,2021
2600000,57.0,3651.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,2295000.0,1.0,1961.0,5652.0,Right of residence,6.0,1.0,2021
1700000,59.0,4046.0,Svensk,Ale kommun,21.87,2.0,Apartment,1995000.0,0.0,1961.0,3000.0,Right of ownership,1.0,0.0,2021
1100000,58.5,3581.0,Länsförsäkringar,Skövde kommun,21.61,2.0,Apartment,995000.0,1.0,1961.0,3960.0,Right of residence,2.0,0.0,2021
3100000,58.0,3132.0,Svensk,Lerums kommun,20.65,3.0,Villa,1995000.0,0.0,1947.0,30500.0,Right of ownership,2.0,0.0,2021
950000,57.0,3598.0,Fastighetsbyrån,Vänersborgs kommun,22.21,2.0,Apartment,1000000.0,1.0,1962.0,8440.0,Right of residence,1.0,1.0,2021
2800000,55.5,3372.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,2780000.0,1.0,1944.0,5160.0,Right of residence,3.0,0.0,2021
1795000,58.0,3513.0,Fastighetsbyrån,Uddevalla kommun,22.16,2.0,Apartment,1795000.0,0.0,1961.0,4400.0,Right of residence,2.0,1.0,2021
3420000,60.0,3801.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,2990000.0,1.0,1951.0,5388.0,Right of residence,3.0,1.0,2021
2250000,57.4,4198.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,1.0,1963.0,4400.0,Right of residence,5.0,1.0,2021
195000,58.0,4714.0,Svensk,Tidaholms kommun,22.07,2.0,Apartment,195000.0,1.0,1962.0,4400.0,Right of residence,1.0,0.0,2021
4000000,56.5,3335.0,Stadshem,Göteborgs kommun,21.12,2.0,Apartment,3350000.0,0.0,1946.0,3200.0,Right of residence,2.0,0.0,2021
1000000,57.0,3644.0,Svensk,Vänersborgs kommun,22.21,2.0,Apartment,985000.0,1.0,1962.0,4400.0,Right of residence,2.0,0.0,2021
1650000,57.0,3798.0,Svensk,Ale kommun,21.87,2.0,Apartment,1550000.0,0.0,1961.0,4400.0,Right of ownership,1.0,0.0,2021
2100000,58.5,2463.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,0.0,1963.0,5304.0,Right of residence,3.0,1.0,2021
875000,60.0,3132.0,Fastighetsbyrån,Tanums kommun,21.56,3.0,Villa,750000.0,0.0,1911.0,8000.0,Right of ownership,2.0,0.0,2021
1700000,57.0,3828.0,Svensk,Ale kommun,21.87,2.0,Apartment,1525000.0,1.0,1961.0,2400.0,Right of ownership,3.0,0.0,2021
1250000,55.5,3634.0,SkandiaMäklarna,Borås kommun,21.31,2.0,Apartment,1095000.0,1.0,1961.0,3000.0,Right of ownership,1.0,0.0,2021
1675000,59.5,4039.0,HusmanHagberg,Ale kommun,21.87,2.0,Apartment,1650000.0,1.0,1967.0,2571.0,Right of residence,3.0,0.0,2021
3000000,57.0,3457.0,SkandiaMäklarna,Göteborgs kommun,21.12,2.0,Apartment,2695000.0,1.0,2015.0,4400.0,Right of residence,7.0,1.0,2021
1225000,55.5,2804.0,Länsförsäkringar,Skövde kommun,21.61,2.0,Apartment,1225000.0,1.0,1961.0,4400.0,Right of residence,3.0,0.0,2021
2490000,57.0,3075.0,Gofab,Tjörns kommun,21.71,2.0,Apartment,2490000.0,0.0,1961.0,4400.0,Right of residence,2.0,0.0,2021
2275000,57.4,4348.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,0.0,1963.0,4740.0,Right of residence,1.0,1.0,2021
3400000,56.0,3527.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,3090000.0,1.0,1975.0,4400.0,Right of residence,1.0,1.0,2021
1825000,56.5,2810.0,Länsförsäkringar,Ale kommun,21.87,2.0,Apartment,1900000.0,1.0,1954.0,3000.0,Right of residence,1.0,0.0,2021
2700000,57.0,3785.0,LISTED,Göteborgs kommun,21.12,2.0,Apartment,2590000.0,0.0,1927.0,4700.0,Right of residence,2.0,0.0,2021
1960000,58.0,3543.0,Fastighetsbyrån,Uddevalla kommun,22.16,2.0,Apartment,1960000.0,1.0,2020.0,4400.0,Right of residence,2.0,1.0,2021
1560000,59.0,3132.0,Fastighetsbyrån,Uddevalla kommun,22.16,3.0,House,1495000.0,0.0,1975.0,33177.0,Land right,2.0,0.0,2021
1960000,58.0,3543.0,Fastighetsbyrån,Uddevalla kommun,22.16,2.0,Apartment,1960000.0,1.0,2020.0,4400.0,Right of residence,2.0,1.0,2021
825000,57.0,3689.0,SkandiaMäklarna,Skövde kommun,21.61,2.0,Apartment,795000.0,1.0,1961.0,9060.0,Right of ownership,1.0,0.0,2021
2300000,57.0,4025.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,1.0,1958.0,3600.0,Right of residence,9.0,1.0,2021
2500000,58.0,3759.0,Länsförsäkringar,Kungälvs kommun,21.44,2.0,Apartment,2395000.0,1.0,2007.0,3600.0,Right of residence,2.0,1.0,2021
970000,55.5,4161.0,Länsförsäkringar,Uddevalla kommun,22.16,2.0,Apartment,875000.0,1.0,1956.0,4400.0,Right of residence,1.0,1.0,2021
420000,60.0,3518.0,Fastighetsbyrån,Mariestads kommun,21.26,2.0,Apartment,350000.0,1.0,1964.0,6323.0,Right of residence,2.0,0.0,2021
1250000,59.5,4849.0,Entré,Trollhättans kommun,22.36,2.0,Apartment,1250000.0,0.0,1990.0,5700.0,Right of residence,2.0,0.0,2021
2100000,58.5,3449.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,2100000.0,0.0,1964.0,4800.0,Right of residence,3.0,0.0,2021
2230000,59.0,3667.0,Fastighetsbyrån,Ale kommun,21.87,2.0,Apartment,2195000.0,1.0,2018.0,4992.0,Right of residence,6.0,1.0,2021
1170000,56.0,3568.0,Fastighetsbyrån,Skövde kommun,21.61,2.0,Apartment,1195000.0,1.0,1946.0,4600.0,Right of residence,1.0,0.0,2021
1170000,56.0,3568.0,Fastighetsbyrån,Skövde kommun,21.61,2.0,Apartment,1195000.0,1.0,1946.0,4600.0,Right of residence,1.0,0.0,2021
1950000,58.0,4357.0,Svensk,Härryda kommun,20.5,2.0,Apartment,1800000.0,1.0,1950.0,4320.0,Right of ownership,1.0,0.0,2021
855000,56.5,3297.0,Bjurfors,Borås kommun,21.31,2.0,Apartment,795000.0,1.0,1955.0,3000.0,Right of residence,1.0,1.0,2021
2200000,58.0,5807.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,2395000.0,1.0,1961.0,3000.0,Right of residence,3.0,1.0,2021
1070000,58.5,3581.0,Länsförsäkringar,Skövde kommun,21.61,2.0,Apartment,945000.0,1.0,1961.0,4200.0,Right of residence,2.0,0.0,2021
2900000,56.0,3882.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2750000.0,1.0,1952.0,5693.0,Right of residence,1.0,0.0,2021
3850000,56.0,2561.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,3850000.0,0.0,1979.0,1570.0,Right of residence,4.0,1.0,2021
1340000,55.9,3502.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,1395000.0,1.0,1959.0,5388.0,Right of residence,3.0,1.0,2021
1460000,58.0,3475.0,Svensk,Trollhättans kommun,22.36,2.0,Apartment,1295000.0,1.0,1955.0,3600.0,Right of ownership,1.0,0.0,2021
2690000,57.0,3075.0,Gofab,Tjörns kommun,21.71,2.0,Apartment,2690000.0,0.0,1961.0,4400.0,Right of residence,2.0,0.0,2021
1700000,58.0,3132.0,Fastighetsbyrån,Uddevalla kommun,22.16,2.0,Villa,1495000.0,0.0,1973.0,12200.0,Right of ownership,2.0,0.0,2021
1880000,59.8,2822.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,1495000.0,1.0,1950.0,6300.0,Right of residence,1.0,0.0,2021
1300000,56.0,3132.0,SkandiaMäklarna,Hjo kommun,21.57,2.0,Villa,1195000.0,0.0,1946.0,24028.0,Right of ownership,2.0,0.0,2021
2975000,60.0,3132.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2850000.0,1.0,2021.0,8480.0,Right of residence,5.0,1.0,2021
100000,59.5,4541.0,Mäklarbyrån,Tidaholms kommun,22.07,2.0,Apartment,129000.0,0.0,1966.0,5300.0,Right of residence,2.0,0.0,2021
2000000,57.0,2810.0,Fastighetsbyrån,Ale kommun,21.87,2.0,Apartment,1795000.0,1.0,1961.0,7606.0,Right of residence,1.0,0.0,2021
2800000,56.0,3401.0,SkandiaMäklarna,Mölndals kommun,20.51,2.0,Apartment,2695000.0,1.0,1961.0,4400.0,Right of residence,1.0,0.0,2021
2500000,59.0,2814.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,2395000.0,0.0,1961.0,7560.0,Right of residence,1.0,0.0,2021
2295000,59.5,4980.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,2295000.0,1.0,2002.0,6000.0,Right of residence,1.0,0.0,2021
2695000,60.0,3132.0,Svensk,Göteborgs kommun,21.12,2.0,Villa,2695000.0,0.0,1965.0,32382.0,Other,2.0,0.0,2021
3050000,55.5,3372.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,2750000.0,1.0,1961.0,3240.0,Right of residence,3.0,0.0,2021
1600000,58.0,4365.0,Gofab,Tjörns kommun,21.71,2.0,Apartment,1695000.0,0.0,2017.0,6600.0,Right of residence,2.0,0.0,2021
400000,57.5,3261.0,Länsförsäkringar,Falköpings kommun,21.95,2.0,Apartment,375000.0,0.0,1957.0,1380.0,Right of residence,3.0,0.0,2021
240000,59.5,3844.0,Fastighetsbyrån,Töreboda kommun,21.72,2.0,Apartment,260000.0,1.0,1956.0,5600.0,Right of residence,1.0,0.0,2021
2910000,60.0,3401.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,2875000.0,0.0,2008.0,12552.0,Right of residence,1.0,0.0,2021
2850000,59.0,3671.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2650000.0,0.0,2018.0,4500.0,Right of residence,1.0,1.0,2021
2100000,58.0,4270.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,1.0,1945.0,3000.0,Right of residence,2.0,0.0,2021
2050000,57.0,3457.0,ERA,Borås kommun,21.31,2.0,Apartment,2095000.0,1.0,2019.0,4400.0,Right of residence,2.0,0.0,2021
3300000,56.0,3132.0,Fastighetsbyrån,Ulricehamns kommun,21.05,4.0,Holiday Home,2995000.0,0.0,1970.0,28024.0,Right of ownership,2.0,0.0,2021
4230000,60.0,4195.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,1995000.0,0.0,1961.0,4400.0,Right of ownership,3.0,0.0,2021
1300000,58.5,3728.0,Svensk,Vänersborgs kommun,22.21,2.0,Apartment,1285000.0,0.0,1962.0,4400.0,Right of residence,1.0,0.0,2021
2950000,60.0,2864.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,2900000.0,1.0,2012.0,4400.0,Right of residence,6.0,1.0,2021
1495000,55.5,3420.0,Mäklarhuset,Borås kommun,21.31,2.0,Apartment,1495000.0,0.0,1949.0,4400.0,Right of residence,2.0,0.0,2021
1225000,57.0,3132.0,Fastighetsbyrån,Vårgårda kommun,21.61,3.0,Villa,990000.0,0.0,1972.0,4400.0,Right of ownership,2.0,0.0,2021
1300000,55.9,3502.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,1195000.0,0.0,1961.0,3000.0,Right of residence,2.0,1.0,2021
2950000,57.0,3641.0,Svensk,Göteborgs kommun,21.12,3.0,Apartment,2850000.0,0.0,2008.0,4400.0,Right of residence,1.0,0.0,2021
1825000,59.5,3546.0,Fastighetsbyrån,Göteborgs kommun,21.12,2.0,Apartment,1890000.0,1.0,1968.0,3900.0,Right of residence,1.0,1.0,2021
2080000,59.5,3230.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,1.0,1963.0,5880.0,Right of residence,5.0,1.0,2021
2150000,56.0,3875.0,Bjurfors,Härryda kommun,20.5,2.0,Apartment,2150000.0,1.0,1958.0,6360.0,Right of residence,3.0,0.0,2021
3150000,58.0,4584.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2700000.0,1.0,1945.0,4300.0,Right of residence,3.0,1.0,2021
2070000,58.7,4141.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,1850000.0,1.0,1961.0,4620.0,Right of residence,2.0,1.0,2021
1700000,60.0,3132.0,Länsförsäkringar,Stenungsunds kommun,21.64,2.0,Villa,1995000.0,0.0,1958.0,21593.0,Right of ownership,2.0,0.0,2021
760000,60.0,3132.0,Fastighetsbyrån,Färgelanda kommun,22.91,4.0,Villa,595000.0,0.0,1867.0,13250.0,Right of ownership,2.0,0.0,2021
3900000,60.0,3310.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,3295000.0,1.0,1947.0,5700.0,Right of residence,3.0,1.0,2021
2775000,55.4,2996.0,HusmanHagberg,Göteborgs kommun,21.12,2.0,Apartment,2775000.0,0.0,1996.0,4000.0,Right of residence,2.0,1.0,2021
1200000,58.5,4124.0,Svensk,Uddevalla kommun,22.16,2.0,Apartment,1050000.0,1.0,1954.0,3600.0,Right of ownership,2.0,1.0,2021
1380000,59.0,3852.0,HusmanHagberg,Göteborgs kommun,21.12,2.0,Apartment,1395000.0,0.0,1979.0,4200.0,Right of residence,1.0,0.0,2021
3850000,59.4,3017.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,0.0,1935.0,2304.0,Right of residence,1.0,1.0,2021
2150000,58.0,3132.0,Fastighetsbyrån,Essunga kommun,21.57,3.0,Villa,1100000.0,0.0,1937.0,24546.0,Right of ownership,2.0,0.0,2021
1800000,57.0,3835.0,Svensk,Ale kommun,21.87,2.0,Apartment,1995000.0,0.0,1961.0,2400.0,Right of ownership,3.0,0.0,2021
2210000,57.0,3772.0,Svensk,Göteborgs kommun,21.12,2.0,Apartment,1990000.0,1.0,1954.0,3960.0,Right of residence,2.0,1.0,2021
2950000,60.0,3132.0,ERA,Ale kommun,21.87,4.0,Villa,2795000.0,0.0,1920.0,25400.0,Right of ownership,2.0,0.0,2021
2167000,56.0,3022.0,Fastighetsbyrån,Stenungsunds kommun,21.64,2.0,Apartment,1995000.0,1.0,2011.0,6142.0,Right of residence,2.0,0.0,2021
2800000,59.5,2532.0,Fastighetsbyrån,Göteborgs kommun,21.12,3.0,Apartment,2590000.0,1.0,1966.0,4400.0,Right of residence,2.0,0.0,2021
3300000,57.6,2773.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,3090000.0,1.0,2008.0,5880.0,Right of residence,8.0,1.0,2021
1240000,60.0,4377.0,SkandiaMäklarna,Borås kommun,21.31,2.0,Apartment,1195000.0,1.0,1961.0,4400.0,Right of residence,3.0,0.0,2021
2000000,59.0,3851.0,Svensk,Lysekils kommun,22.46,3.0,Apartment,1895000.0,0.0,2017.0,5040.0,Right of residence,1.0,0.0,2021
1330000,57.5,3370.0,Länsförsäkringar,Skövde kommun,21.61,2.0,Apartment,1195000.0,1.0,1946.0,3840.0,Right of residence,2.0,0.0,2021
3000000,60.0,3405.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,3000000.0,0.0,1967.0,8508.0,Right of residence,2.0,1.0,2021
2550000,58.8,3400.0,Bjurfors,Göteborgs kommun,21.12,2.0,Apartment,2395000.0,1.0,1961.0,4400.0,Right of residence,3.0,0.0,2021
2050000,58.5,3358.0,Länsförsäkringar,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,1.0,1961.0,3960.0,Right of residence,1.0,0.0,2021
1695000,57.0,3668.0,Svensk,Alingsås kommun,21.36,2.0,Apartment,1695000.0,1.0,1962.0,3600.0,Right of residence,1.0,0.0,2021
5000000,59.0,2317.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,5000000.0,1.0,1961.0,3300.0,Right of residence,15.0,1.0,2021
1900000,60.0,4238.0,Svensk,Borås kommun,21.31,2.0,Apartment,1825000.0,0.0,1961.0,4200.0,Right of residence,5.0,1.0,2021
2000000,59.0,3132.0,Gofab,Tjörns kommun,21.71,3.0,Holiday Home,1950000.0,0.0,1974.0,19100.0,Right of ownership,2.0,0.0,2021
500000,60.0,3935.0,Svensk,Hjo kommun,21.57,2.0,Apartment,375000.0,1.0,1958.0,2580.0,Right of residence,2.0,0.0,2021
2530000,57.0,3378.0,Bjurfors,Mölndals kommun,20.51,2.0,Apartment,2395000.0,1.0,1957.0,5040.0,Right of residence,1.0,1.0,2021
2675000,56.5,3917.0,Erik,Göteborgs kommun,21.12,2.0,Apartment,2500000.0,1.0,1953.0,5880.0,Right of residence,2.0,1.0,2021
3750000,56.5,3542.0,Lundin,Göteborgs kommun,21.12,2.0,Apartment,1995000.0,1.0,1950.0,5340.0,Right of residence,2.0,0.0,2021
3350000,58.0,2408.0,Lundin,Göteborgs kommun,21.12,1.0,Apartment,1995000.0,1.0,1979.0,4140.0,Right of residence,2.0,1.0,2021
2515000,58.0,3125.0,SkandiaMäklarna,Kungälvs kommun,21.44,2.0,Apartment,2195000.0,0.0,2019.0,10500.0,Right of residence,1.0,0.0,2021
225000,59.0,3903.0,Skara,Skara kommun,21.5,2.0,Apartment,195000.0,0.0,1968.0,3900.0,Right of residence,2.0,0.0,2021
236000,57.5,3636.0,Skara,Skara kommun,21.5,2.0,Apartment,180000.0,0.0,1965.0,5100.0,Right of residence,2.0,0.0,2021
260000,59.0,3903.0,Fastighetsbyrån,Skara kommun,21.5,2.0,Apartment,229000.0,0.0,1961.0,4800.0,Right of residence,3.0,0.0,2021
1700000,60.0,3132.0,Fastighetsbyrån,Lilla Edets kommun,22.37,4.0,Villa,1750000.0,0.0,1909.0,12900.0,Right of ownership,2.0,0.0,2021
2300000,60.0,3884.0,Fastighetsbyrån,Alingsås kommun,21.36,2.0,Apartment,1795000.0,0.0,1961.0,7200.0,Right of residence,1.0,0.0,2021
